id,hero,name,type,subtype,cost,T_req,S_req,R_req,M_req,effect_text,timing,rarity,faction,set_code,flavor,visual_prompt
X-06-137,Arkhelios Dragon,Blackfire Dragon,Ally,,2,0,0,0,4,Deal 30 damage to any target.,Main,SR,The Void Ones,X-06,Eternal flame of void.,"Starfall Catastrophe TCG card, 1024x1536, Ally card for Arkhelios Dragon / The Void Ones. Frame/border: rounded, beveled corners, subtle inner glow, faction sigil medallions at the four corners. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void-themed ally. Keep text areas clean, high readability, no stat numbers on art."
X-06-138,Arkhelios Dragon,Celestial Horror,Ally,,2,0,0,0,3,On enter: Banish top card of enemy deck.,Main,R,The Void Ones,X-06,Horrors from beyond.,"Starfall Catastrophe TCG card, 1024x1536, Ally card for Arkhelios Dragon / The Void Ones. Frame/border: rounded, beveled corners, subtle inner glow, faction sigil medallions at the four corners. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void-themed ally. Keep text areas clean, high readability, no stat numbers on art."
X-06-139,Arkhelios Dragon,Void Surge,Action,,1,0,0,0,1,Deal 10 damage to all enemies.,Main,C,The Void Ones,X-06,Wave of void.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-140,Arkhelios Dragon,Shadow Flight,Action,,1,0,2,0,0,Ignore all traps this turn.,Main,U,The Void Ones,X-06,Fly in darkness.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-141,Arkhelios Dragon,Abyssal Roar,Action,,1,0,0,0,3,Deal 30 damage to a target.,Main,SR,The Void Ones,X-06,Roar of oblivion.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-142,Arkhelios Dragon,Eclipse Strike,Action,,1,0,1,0,0,Deal 10 damage to hero.,Main,C,The Void Ones,X-06,Quick strike.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-143,Arkhelios Dragon,Gravity Crush,Action,,1,2,0,0,0,Tap all enemy allies.,Main,R,The Void Ones,X-06,Pulled to darkness.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-144,Arkhelios Dragon,Null Wave,Action,,1,0,0,0,2,Cancel next Action.,Reaction,U,The Void Ones,X-06,Nullified.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-145,Arkhelios Dragon,Cosmic Devour,Action,,1,0,0,0,3,Banish top 2 of enemy deck.,Main,R,The Void Ones,X-06,Consume stars.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-146,Arkhelios Dragon,Blackfire Slash,Action,,1,0,2,0,0,Deal 15 damage.,Main,C,The Void Ones,X-06,Dark slash.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-147,Arkhelios Dragon,Time Fracture,Action,,1,0,0,0,4,End turn after resolving actions.,Main,SR,The Void Ones,X-06,Time collapses.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-148,Arkhelios Dragon,Ethereal Vision,Action,,1,1,0,0,0,Look at top 3 cards of deck.,Main,U,The Void Ones,X-06,See the void.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-149,Arkhelios Dragon,Dark Cocoon,Action,,1,0,0,2,0,Prevent 20 damage.,Reaction,R,The Void Ones,X-06,Wrapped in darkness.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-150,Arkhelios Dragon,Oblivion Pull,Action,,1,0,0,0,3,Return enemy ally to hand.,Main,R,The Void Ones,X-06,Dragged into void.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-151,Arkhelios Dragon,Celestial Echo,Action,,1,0,0,0,1,Draw 2 cards.,Main,U,The Void Ones,X-06,Echoes of stars.,"Starfall Catastrophe TCG card, 1024x1536, Action card for Arkhelios Dragon / The Void Ones. Frame/border: dynamic diagonal slashes, motion streaks along the edges, thin inner chromeline. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void action. Keep text areas clean, high readability, no stat numbers on art."
X-06-152,Arkhelios Dragon,Void Snare,Trap,,1,2,0,0,0,Cancel enemy Action.,Reaction,U,The Void Ones,X-06,Caught in void.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-153,Arkhelios Dragon,Black Hole,Trap,,1,3,0,0,0,Deal 20 damage when triggered.,Instant,SR,The Void Ones,X-06,Collapse of light.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-154,Arkhelios Dragon,Eclipse Net,Trap,,1,2,0,0,0,Tap enemy ally.,Instant,U,The Void Ones,X-06,Caught in dark net.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-155,Arkhelios Dragon,Shadow Seal,Trap,,1,1,0,0,0,Reveal enemy Traps.,Instant,C,The Void Ones,X-06,See in darkness.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-156,Arkhelios Dragon,Null Ward,Trap,,1,0,0,2,0,Prevent 15 damage.,Persistent,R,The Void Ones,X-06,Void barrier.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-157,Arkhelios Dragon,Oblivion Chain,Trap,,1,2,0,0,0,Opponent draws 1 fewer card.,Instant,U,The Void Ones,X-06,Chain of nothing.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-158,Arkhelios Dragon,Gravity Trap,Trap,,1,3,0,0,0,Enemies can't attack next turn.,Instant,R,The Void Ones,X-06,Pulled down.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-159,Arkhelios Dragon,Dark Reflection,Trap,,1,2,0,0,0,Reflect 10 damage.,Reaction,U,The Void Ones,X-06,Mirror of void.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-160,Arkhelios Dragon,Stellar Lock,Trap,,1,3,0,0,0,Opponent can't gain Energy.,Instant,R,The Void Ones,X-06,Stars frozen.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-161,Arkhelios Dragon,Nightmare Trigger,Trap,,1,0,0,0,4,"When triggered, deal 25 damage.",Instant,SR,The Void Ones,X-06,Fear manifest.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-162,Arkhelios Dragon,Abyssal Seal,Trap,,1,2,0,0,0,Cancel Mystic effects.,Reaction,R,The Void Ones,X-06,Locked magic.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-163,Arkhelios Dragon,Shadow Collapse,Trap,,1,4,0,0,0,End the turn.,Instant,SR,The Void Ones,X-06,Dark end.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
X-06-164,Arkhelios Dragon,Celestial Trap,Trap,,1,2,0,0,0,"When enemy draws 2+, they discard 1.",Reaction,U,The Void Ones,X-06,Lost knowledge.,"Starfall Catastrophe TCG card, 1024x1536, Trap card for Arkhelios Dragon / The Void Ones. Frame/border: angular arcane notches, metallic silver filigree, top-and-bottom rune plates. Global UI: title box color #3a254d (deep lavender, serif bold caps), effect box color #f2e8dc (parchment cream, readable serif). Faction palette accent: void purple & grey. Artwork focus: void trap. Keep text areas clean, high readability, no stat numbers on art."
